City,Location,Area,BHK,CarParking,Price
Chennai,Kolapakkam,500,1,0,2535000
Chennai,Kolapakkam,600,1,0,3264000
Chennai,Kolapakkam,640,1,0,3347000
Chennai,Kolapakkam,720,2,0,3972999
Chennai,Kolapakkam,590,2,0,2982000
Chennai,Kolapakkam,700,2,0,3869000
Chennai,Kolapakkam,500,1,0,2535000
Chennai,Kolapakkam,1090,2,0,5862000
Chennai,Kolapakkam,590,2,0,2982000
Chennai,Periyapanicheri,700,2,0,3732000
Chennai,Periyapanicheri,760,2,0,4033000
Chennai,Periyapanicheri,740,2,0,3931000
Chennai,Kolapakkam,600,1,0,3264000
Chennai,Perungudi,1198,2,1,7367000
Chennai,Thiruvanmiyur,1938,3,1,24200000
Chennai,Thoraipakkam OMR,1100,2,0,6589000
Chennai,Raja Annamalai Puram,2610,3,1,56100000
Chennai,Raja Annamalai Puram,2450,3,1,52600000
Chennai,Raja Annamalai Puram,3225,4,1,75700000
Chennai,Raja Annamalai Puram,2255,3,1,48400000
Chennai,Raja Annamalai Puram,3810,4,1,104700000
Chennai,Raja Annamalai Puram,2400,3,1,51600000
Chennai,Raja Annamalai Puram,2200,3,1,47300000
Chennai,Karapakkam,1307,3,1,8792000
Chennai,Karapakkam,1314,3,1,8836000
Chennai,Karapakkam,1027,2,1,6995999
Chennai,Karapakkam,1358,3,1,9119000
Chennai,Karapakkam,1024,2,1,6977000
Chennai,Karapakkam,2686,4,1,19000000
Chennai,Karapakkam,1561,3,1,10400000
Chennai,Karapakkam,1296,3,1,8721000
Chennai,Karapakkam,1566,3,1,10400000
Chennai,Karapakkam,1829,3,1,13200000
Chennai,Karapakkam,1564,3,1,10400000
Chennai,Karapakkam,1348,3,1,9055000
Chennai,Karapakkam,1944,3,1,13799999
Chennai,Karapakkam,2630,4,1,18600000
Chennai,Karapakkam,2616,4,1,18500000
Chennai,Karapakkam,1599,3,1,10600000
Chennai,Perungudi,1173,2,1,7213000
Chennai,Perungudi,1584,3,1,9741000
Chennai,Thiruvanmiyur,1970,3,1,24600000
Chennai,Thiruvanmiyur,1871,3,1,23300000
Chennai,Thiruvanmiyur,1431,2,1,17800000
Chennai,Thiruvanmiyur,1831,3,1,22799999
Chennai,Vadapalani,2394,4,0,25299999
Chennai,Vadapalani,1517,3,0,16000000
Chennai,Vadapalani,1516,3,0,16000000
Chennai,Vadapalani,1685,3,0,17800000
Chennai,Vadapalani,1954,3,0,20700000
Chennai,Vadapalani,1888,3,0,20000000
Chennai,Vadapalani,1695,3,0,17900000
Chennai,Vadapalani,1496,3,0,15800000
Chennai,Vadapalani,1891,3,0,20000000
Chennai,Vadapalani,1495,3,0,15800000
Chennai,Vadapalani,1474,3,0,15600000
Chennai,Vadapalani,1611,3,0,17000000
Chennai,Vadapalani,1610,3,0,17000000
Chennai,Vadapalani,1923,3,0,20299999
Chennai,Vadapalani,1925,3,0,20400000
Chennai,Vadapalani,2350,4,0,24900000
Chennai,West Tambaram,915,2,1,3202000
Chennai,West Tambaram,915,2,1,3202000
Chennai,West Tambaram,915,2,1,3202000
Chennai,Alandur,1018,2,0,8900000
Chennai,Kovur,913,2,1,5400000
Chennai,Kelambakkam,994,2,0,5100000
Chennai,Thoraipakkam OMR,734,2,1,6500000
Chennai,West Tambaram,915,2,1,3202000
Chennai,Selaiyur,965,2,0,3377000
Chennai,West Tambaram,1110,2,1,3885000
Chennai,Vandalur,1062,2,0,4000000
Chennai,Vandalur,1062,2,0,4000000
Chennai,Vandalur,1062,2,0,4000000
Chennai,Vandalur,1062,2,0,4000000
Chennai,Vandalur,1062,2,0,4000000
Chennai,Vandalur,1062,2,0,4000000
Chennai,Vandalur,1062,2,0,4000000
Chennai,Pozhichalur,852,2,1,3322000
Chennai,Pozhichalur,786,2,1,3065000
Chennai,Pozhichalur,720,2,1,2808000
Chennai,Pozhichalur,840,2,1,3276000
Chennai,Pozhichalur,746,2,1,2909000
Chennai,Pozhichalur,782,2,1,3049000
Chennai,Pozhichalur,733,2,1,2858000
Chennai,Kolathur,1565,2,1,8216000
Chennai,Kolathur,1277,2,1,6704000
Chennai,Kolathur,1767,3,1,9276000
Chennai,Kolathur,1938,3,1,10100000
Chennai,Kolathur,2627,3,1,13700000
Chennai,Kolathur,3234,3,1,16900000
Chennai,Kolathur,2020,3,1,10600000
Chennai,Kolathur,1355,2,1,7113000
Chennai,Kolathur,1639,2,1,8604000
Chennai,Kolathur,1859,3,1,9759000
Chennai,Kolathur,1758,3,1,9229000
Chennai,Madipakkam,1506,3,1,12100000
Chennai,Madipakkam,1444,3,1,11600000
Chennai,Madipakkam,1282,3,1,10200000
Chennai,Madipakkam,1215,2,1,9742000
Chennai,Madipakkam,1464,3,1,11700000
Chennai,Madipakkam,965,2,1,7867000
Chennai,Madipakkam,1100,2,1,8767000
Chennai,Madipakkam,1068,2,1,8589000
Chennai,Adyar,1975,3,0,30000000
Chennai,Thiruvanmiyur,1975,3,0,30000000
Chennai,Maduravoyal,1024,2,0,6500000
Chennai,Vanagaram,592,1,0,4000000
Chennai,Pallavaram,1076,2,0,9000000
Chennai,Vandalur,1060,2,0,4000000
Chennai,Madhavaram,1276,2,0,7500000
Chennai,Kolathur,984,2,0,6396000
Chennai,Kolathur,983,2,0,6389000
Chennai,Anna Nagar,983,2,0,6389000
Chennai,Anna Nagar,1051,2,0,6831000
Chennai,Kolathur,994,2,0,6461000
Chennai,Anna Nagar,1021,2,0,6636000
Chennai,Anna Nagar,963,2,0,6259000
Chennai,Anna Nagar,983,2,0,6389000
Chennai,Anna Nagar,1010,2,0,6565000
Chennai,Korattur,1069,2,0,6948000
Chennai,Kolathur,994,2,0,6461000
Chennai,Kolathur,984,2,0,6396000
Chennai,Anna Nagar,1021,2,0,6636000
Chennai,Korattur,994,2,0,6461000
Chennai,Kolathur,983,2,0,6389000
Chennai,Korattur,1321,2,0,7569000
Chennai,Avadi,639,2,0,2725000
Chennai,Avadi,645,2,0,2725000
Chennai,Sunnambu Kolathur S Kolathur,750,2,0,3500000
Chennai,Thoraipakkam,984,2,0,7600000
Chennai,Manikandan Nagar,1128,3,0,5978000
Chennai,Ullagaram,1123,3,0,5900000
Chennai,Kovilambakkam,880,2,0,4600000
Chennai,Kovilambakkam,1080,3,0,5700000
Chennai,Kovilambakkam,1080,3,0,5700000
Chennai,Kovilambakkam,809,2,0,4200000
Chennai,Ullagaram,1058,3,0,5861000
Chennai,Ullagaram,1116,3,0,6138000
Chennai,Ullagaram,1222,3,0,6476000
Chennai,Poonamallee,871,2,0,3743000
Chennai,Mudichur,750,1,0,2850000
Chennai,Thiruverkadu,835,2,0,3173000
Chennai,Poonamallee,871,2,0,3743000
Chennai,Kattupakkam,984,2,0,4708000
Chennai,Thirumazhisai,884,2,0,3094000
Chennai,Poonamallee,920,2,0,3956000
Chennai,Kattupakkam,600,1,0,2880000
Chennai,Poonamallee,871,2,0,3743000
Chennai,Poonamallee,920,2,0,3956000
Chennai,Poonamallee,638,1,0,2743000
Chennai,Avadi,885,2,0,3363000
Chennai,Thirumazhisai,706,2,0,2471000
Chennai,Mudichur,750,1,0,2850000
Chennai,Thiruverkadu,835,2,0,3173000
Chennai,Avadi,841,2,0,3195000
Chennai,Poonamallee,920,2,0,3956000
Chennai,Poonamallee,1160,2,0,4988000
Chennai,Mudichur,550,1,0,2089999
Chennai,Ullagaram,805,2,0,3250000
Chennai,Ullagaram,809,2,0,3300000
Chennai,Korattur,1439,3,0,8214000
Chennai,Korattur,614,2,0,3893000
Chennai,Korattur,1909,4,0,10700000
Chennai,Manapakkam,1092,3,0,6434000
Chennai,Manapakkam,797,2,0,4623000
Chennai,Manapakkam,778,2,0,4513000
Chennai,Manapakkam,816,2,0,4733000
Chennai,Manapakkam,816,2,0,4733000
Chennai,Manapakkam,816,2,0,4733000
Chennai,Manapakkam,778,2,0,4513000
Chennai,Vanagaram,1159,2,0,6500000
Chennai,Mogappair,1159,2,0,6500000
Chennai,Ayanambakkam,1131,2,0,6500000
Chennai,Kundrathur,1056,3,0,4011999
Chennai,Kolapakkam,1255,3,0,5647000
Chennai,Porur,1010,2,0,4545000
Chennai,Kolapakkam,862,2,0,3879000
Chennai,Kolapakkam,862,2,0,3879000
Chennai,Kundrathur,636,2,0,2416000
Chennai,Medavakkam,411,1,0,2250000
Chennai,Medavakkam,472,1,0,2584000
Chennai,Korattur,622,2,0,3934000
Chennai,Korattur,1691,3,0,9643000
Chennai,Korattur,1138,2,0,6618000
Chennai,Karapakkam,1569,3,1,9861000
Chennai,Karapakkam,1208,2,1,7530000
Chennai,Karapakkam,1316,2,1,8161000
Chennai,Karapakkam,1647,3,1,10000000
Chennai,Karapakkam,1229,2,1,7652000
Chennai,Karapakkam,1618,3,1,9925000
Chennai,Karapakkam,1227,2,1,7641000
Chennai,Karapakkam,1288,2,1,7997000
Chennai,Karapakkam,1302,2,1,8079000
Chennai,Karapakkam,1200,2,1,7483000
Chennai,Karapakkam,1231,2,1,7664000
Chennai,Karapakkam,1230,2,1,7658000
Chennai,Karapakkam,1302,2,1,8079000
Chennai,Medavakkam,738,2,0,4000000
Chennai,Medavakkam,528,1,0,2890000
Chennai,Medavakkam,379,1,0,2075000
Chennai,Medavakkam,1414,3,0,7700000
Chennai,Medavakkam,960,2,0,5256000
Chennai,Medavakkam,875,2,0,4790000
Chennai,Medavakkam,1428,3,0,7800000
Chennai,Medavakkam,765,2,0,4188000
Chennai,Medavakkam,748,2,0,4000000
Chennai,Thoraipakkam OMR,1500,3,1,12500000
Chennai,Velachery,1298,3,0,9086000
Chennai,Velachery,1149,3,0,8043000
Chennai,Velachery,1149,3,0,8043000
Chennai,Velachery,1068,2,0,7476000
Chennai,Velachery,1068,2,0,7476000
Chennai,Velachery,899,2,0,6593000
Chennai,Sithalapakkam,1078,3,0,4519000
Chennai,Sithalapakkam,905,2,0,3810000
Chennai,Sithalapakkam,882,2,0,3615999
Chennai,Sithalapakkam,775,2,0,3277000
Chennai,Medavakkam,1201,3,0,5244000
Chennai,Medavakkam,1039,2,0,4563000
Chennai,Medavakkam,971,2,0,4278000
Chennai,Medavakkam,899,2,0,3875000
Chennai,Vengaivasal,781,2,0,3479999
Chennai,Thiruvanmiyur,1100,3,0,15400000
Chennai,Nanmangalam,1223,3,0,5870000
Chennai,Nanmangalam,1071,3,0,5140000
Chennai,Nanmangalam,955,2,0,4784000
Chennai,Nanmangalam,900,2,0,4520000
Chennai,Nanmangalam,851,2,0,4084000
Chennai,Nanmangalam,530,1,0,2273000
Chennai,Velachery,1298,3,0,9086000
Chennai,Velachery,1149,3,0,8043000
Chennai,Velachery,1149,3,0,8043000
Chennai,Velachery,1068,2,0,7476000
Chennai,Velachery,1068,2,0,7476000
Chennai,Velachery,899,2,0,6593000
Chennai,Sithalapakkam,1078,3,0,4519000
Chennai,Sithalapakkam,905,2,0,3810000
Chennai,Sithalapakkam,882,2,0,3615999
Chennai,Sithalapakkam,775,2,0,3277000
Chennai,Medavakkam,1201,3,0,5244000
Chennai,Medavakkam,1039,2,0,4563000
Chennai,Medavakkam,971,2,0,4278000
Chennai,Medavakkam,899,2,0,3875000
Chennai,Vengaivasal,781,2,0,3479999
Chennai,Medavakkam,1300,3,0,7450000
Chennai,Medavakkam,1260,3,0,7130000
Chennai,Medavakkam,1107,3,0,6088000
Chennai,Selaiyur,1200,3,0,5200000
Chennai,Selaiyur,954,2,0,4000000
Chennai,Madambakkam,954,2,0,4500000
Chennai,Selaiyur,954,2,0,5000000
Chennai,Annanagar,1320,3,0,6336000
Chennai,Chengalpattu,1320,3,0,6336000
Chennai,Medavakkam,1135,3,0,5380000
Chennai,Medavakkam,495,1,0,2428000
Chennai,Medavakkam,960,2,0,4628000
Chennai,Medavakkam,830,2,0,4069000
Chennai,Medavakkam,765,2,0,3789000
Chennai,Pallikaranai,1020,2,0,5090000
Chennai,Pallikaranai,990,2,0,4955000
Chennai,Pallikaranai,1310,3,0,6395000
Chennai,Pallikaranai,1340,3,0,6530000
Chennai,Sunnambu Kolathur S Kolathur,952,2,0,5150000
Chennai,Sunnambu Kolathur S Kolathur,1270,3,0,6804000
Chennai,Sunnambu Kolathur S Kolathur,1330,3,0,7116000
Chennai,Sunnambu Kolathur S Kolathur,1250,3,0,6700000
Chennai,Madipakkam,1020,2,0,6010000
Chennai,Madipakkam,950,2,0,5525000
Chennai,Madipakkam,880,2,0,5340000
Chennai,Sunnambu Kolathur S Kolathur,990,2,0,5348000
Chennai,Sunnambu Kolathur S Kolathur,990,2,0,5348000
Chennai,Sunnambu Kolathur S Kolathur,920,2,0,4984000
Chennai,Sunnambu Kolathur S Kolathur,970,2,0,5244000
Chennai,Medavakkam,945,2,0,4836000
Chennai,Medavakkam,1068,2,0,5126000
Chennai,Velachery,1260,3,0,9198000
Chennai,tambaram west,843,2,0,4172000
Chennai,tambaram west,932,2,0,4613000
Chennai,tambaram west,1000,2,0,4950000
Chennai,Madipakkam,1020,2,0,6010000
Chennai,Madipakkam,950,2,0,5525000
Chennai,Madipakkam,880,2,0,5340000
Chennai,Velachery,1260,3,0,9198000
Chennai,tambaram west,843,2,0,4172000
Chennai,tambaram west,932,2,0,4613000
Chennai,tambaram west,1000,2,0,4950000
Chennai,tambaram west,1100,3,0,5445000
Chennai,Selaiyur,859,2,0,4174000
Chennai,Selaiyur,965,2,0,4689000
Chennai,Rajakilpakkam,1266,3,0,6076000
Chennai,Pallikaranai,860,2,0,4257000
Chennai,Pallikaranai,880,2,0,4356000
Chennai,Kovilambakkam,1020,2,0,4488000
Chennai,Kovilambakkam,1260,3,0,5544000
Chennai,Kovilambakkam,925,2,0,4070000
Chennai,Kovilambakkam,870,2,0,3828000
Chennai,Selaiyur,869,2,0,3953000
Chennai,Sembakkam,983,2,0,4718000
Chennai,Rajakilpakkam,1066,2,0,5116000
Chennai,Madambakkam,900,2,0,4140000
Chennai,Sembakkam,870,2,0,4176000
Chennai,Kovilambakkam,975,2,0,4290000
Chennai,Kovilambakkam,884,2,0,3889000
Chennai,Pallikaranai,1150,3,0,7130000
Chennai,Selaiyur,975,2,0,4800000
Chennai,Selaiyur,975,2,0,4800000
Chennai,Selaiyur,879,2,0,4400000
Chennai,Medavakkam,732,2,0,3367000
Chennai,Madipakkam,884,2,1,4300000
Chennai,Medavakkam,700,2,0,3220000
Chennai,Chromepet,1048,3,0,5921000
Chennai,Sembakkam,1200,3,0,5460000
Chennai,Chromepet,945,2,0,4299000
Chennai,Chromepet,1200,3,0,5460000
Chennai,Sembakkam,983,2,0,4472000
Chennai,Sembakkam,1066,3,0,4850000
Chennai,Chromepet,942,2,0,5181000
Chennai,Chromepet,795,2,0,4372000
Chennai,Sembakkam,865,2,0,4086999
Chennai,Madambakkam,1277,3,0,6033000
Chennai,Madambakkam,1066,2,0,5036000
Chennai,Chromepet,896,2,0,4928000
Chennai,Selaiyur,800,2,0,3800000
Chennai,Selaiyur,985,2,0,4678000
Chennai,Chromepet,1266,3,0,6963000
Chennai,Sembakkam,1100,3,0,5197000
Chennai,Chitlapakkam,1100,3,0,6050000
Chennai,Selaiyur,865,2,0,4108000
Chennai,Selaiyur,1300,3,0,6175000
Chennai,Madambakkam,1100,3,0,5197000
Chennai,Rajakilpakkam,800,2,0,3779999
Chennai,Madambakkam,865,2,0,4086999
Chennai,Rajakilpakkam,1277,3,0,6033000
Chennai,Selaiyur,865,2,0,4108000
Chennai,Selaiyur,800,2,0,3800000
Chennai,Selaiyur,783,2,0,3719000
Chennai,Selaiyur,600,1,0,2850000
Chennai,tambaram west,1300,3,0,6175000
Chennai,tambaram west,1200,3,0,5700000
Chennai,tambaram west,1100,3,0,5225000
Chennai,tambaram west,985,2,0,4678000
Chennai,tambaram west,943,2,0,4479000
Chennai,tambaram west,865,2,0,4108000
Chennai,tambaram west,888,2,0,4218000
Chennai,tambaram west,1300,3,0,6175000
Chennai,tambaram west,985,2,0,4678000
Chennai,Thiruvanmiyur,1566,3,0,19500000
Chennai,East Tambaram,954,2,1,4500000
Chennai,East Tambaram,1363,3,1,6300000
Chennai,Maraimalai Nagar,1225,3,0,5000000
Chennai,Singaperumal Koil,970,2,1,4000000
Chennai,Maraimalai Nagar,983,2,0,4000000
Chennai,Maraimalai Nagar,977,2,0,4000000
Chennai,Maraimalai Nagar,1089,3,0,4500000
Chennai,Maraimalai Nagar,976,2,0,4000000
Chennai,Velachery,1040,2,0,6240000
Chennai,tambaram west,1010,2,0,4040000
Chennai,Pozhichalur,1040,2,0,4000000
Chennai,tambaram west,835,2,0,3340000
Chennai,Gopalapuram,1550,3,0,19000000
Chennai,Velachery,935,2,0,5610000
Chennai,Kolapakkam,940,2,0,4653000
Chennai,Kolapakkam,1004,2,0,4969000
Chennai,Kolapakkam,926,2,0,4583000
Chennai,Kolapakkam,1277,3,0,6321000
Chennai,Kolapakkam,1212,3,0,5999000
Chennai,Kolapakkam,1213,3,0,6004000
Chennai,Kolapakkam,987,2,0,4885000
Chennai,Kolapakkam,921,2,0,4558000
Chennai,Kolapakkam,943,2,0,4667000
Chennai,Kolapakkam,1195,3,0,5915000
Chennai,Kolapakkam,982,2,0,4860000
Chennai,Kolapakkam,1197,3,0,5925000
Chennai,Kolapakkam,948,2,0,4692000
Chennai,Kolapakkam,1267,3,0,6271000
Chennai,Palavakkam,925,2,0,8500000
Chennai,Sholinganallur,1035,2,0,5000000
Chennai,Kotturpuram,2692,4,1,65000000
Chennai,Anna Nagar,3355,4,0,51600000
Chennai,Kilpauk,2450,3,0,33000000
Chennai,Kovur,1000,2,0,3600000
Chennai,Alwarpet,3050,3,0,54900000
Chennai,Perambur,850,2,0,5700000
Chennai,Avadi,677,2,0,2500000
Chennai,Kodambakkam,950,2,0,11000000
Chennai,Mevalurkuppam,855,2,1,4400000
Chennai,Mevalurkuppam,576,1,1,3200000
Chennai,Mevalurkuppam,1710,4,1,8000000
Chennai,Medavakkam,1184,3,0,6151000
Chennai,Medavakkam,905,2,0,5597000
Chennai,Medavakkam,1030,2,0,5587000
Chennai,Medavakkam,993,2,0,5246000
Chennai,Medavakkam,926,2,0,5208000
Chennai,Medavakkam,998,2,0,5270000
Chennai,Medavakkam,899,2,0,4801000
Chennai,Medavakkam,929,2,0,4943000
Chennai,Medavakkam,983,2,0,5199000
Chennai,Medavakkam,955,2,0,5066000
Chennai,Medavakkam,978,2,0,5175000
Chennai,Medavakkam,910,2,0,4853000
Chennai,Medavakkam,909,2,0,4924000
Chennai,Medavakkam,980,2,0,5184000
Chennai,Medavakkam,933,2,0,4962000
Chennai,Mugalivakkam,1106,2,1,6083000
Chennai,Mugalivakkam,1816,3,1,10200000
Chennai,Mugalivakkam,2096,4,1,11500000
Chennai,Mugalivakkam,1557,3,1,8563000
Chennai,Mugalivakkam,584,1,1,3211999
Chennai,Mugalivakkam,1633,3,1,8981000
Chennai,Mugalivakkam,598,1,1,3289000
Chennai,Chengalpattu,1295,2,0,7252000
Chennai,Chengalpattu,1300,2,0,7280000
Chennai,tambaram west,1115,2,0,4460000
Chennai,tambaram west,915,2,0,3660000
Chennai,tambaram west,1110,2,0,3885000
Chennai,West Tambaram,1110,2,1,3885000
Chennai,West Tambaram,915,2,1,3202000
Chennai,Mugalivakkam,993,2,1,5461000
Chennai,Avadi,840,2,0,4000000
Chennai,Avadi,840,2,0,4000000
Chennai,Avadi,815,2,0,4000000
Chennai,Avadi,915,2,0,4300000
Chennai,Avadi,810,2,0,3900000
Chennai,Avadi,910,2,0,4300000
Chennai,Avadi,840,2,0,3960000
Chennai,Avadi,915,2,0,4300000
Chennai,Perungalathur,1131,2,1,4942000
Chennai,Avadi,1107,2,0,4426000
Chennai,Avadi,1447,3,0,5786000
Chennai,Avadi,570,1,0,2279000
Chennai,Avadi,1647,3,0,6586000
Chennai,Avadi,1081,2,0,4322000
Chennai,Avadi,1229,3,0,4914000
Chennai,Avadi,1057,2,0,4226000
Chennai,Avadi,578,1,0,2311000
Chennai,Avadi,1567,3,0,6266000
Chennai,Ramavaram,1641,3,0,8675000
Chennai,Mugalivakkam,1641,3,0,8675000
Chennai,Mugalivakkam,1641,3,0,8675000
Chennai,Mugalivakkam,1641,3,0,8675000
Chennai,Mugalivakkam,1641,3,0,8675000
Chennai,Mugalivakkam,1641,3,0,8675000
Chennai,Mugalivakkam,1641,3,0,8675000
Chennai,Mugalivakkam,1641,3,0,8675000
Chennai,Mugalivakkam,1641,3,0,8675000
Chennai,Anna Nagar,2062,3,1,24500000
Chennai,Nandambakkam,1194,2,0,6217000
Chennai,Manapakkam,1641,3,0,8675000
Chennai,Ramapuram,1641,3,0,8675000
Chennai,Ramavaram,1641,3,0,8675000
Chennai,Ramavaram,1641,3,0,8675000
Chennai,Manapakkam,1641,3,0,8675000
Chennai,Manapakkam,1641,3,0,8675000
Chennai,Manapakkam,1641,3,0,8675000
Chennai,Manapakkam,1641,3,0,8675000
Chennai,Manapakkam,1641,3,0,8675000
Chennai,Ramapuram,1641,3,0,8675000
Chennai,Manapakkam,1641,3,0,8675000
Chennai,Padi,1580,3,0,23000000
Chennai,Perumbakkam,1251,3,0,5316000
Chennai,Perumbakkam,1067,3,0,4534000
Chennai,Perumbakkam,1036,2,0,4403000
Chennai,Rajakilpakkam,1423,3,0,7541000
Chennai,Rajakilpakkam,1222,3,0,6476000
Chennai,Rajakilpakkam,960,2,0,5088000
Chennai,Rajakilpakkam,883,2,0,4679000
Chennai,Sembakkam,1423,3,0,7541000
Chennai,Sembakkam,1222,3,0,6476000
Chennai,Sembakkam,960,2,0,5088000
Chennai,Sembakkam,883,2,0,4679000
Chennai,Selaiyur,1266,3,0,6140000
Chennai,Selaiyur,1103,3,0,5349000
Chennai,Selaiyur,1033,2,0,5010000
Chennai,Selaiyur,980,2,0,4753000
Chennai,Selaiyur,835,2,0,4049000
Chennai,Selaiyur,640,1,0,3104000
Chennai,Madambakkam,1400,3,0,6475000
Chennai,Selaiyur,1103,3,0,5349000
Chennai,Selaiyur,1033,2,0,5010000
Chennai,Selaiyur,980,2,0,4753000
Chennai,Selaiyur,835,2,0,4049000
Chennai,Selaiyur,640,1,0,3104000
Chennai,Madambakkam,1400,3,0,6475000
Chennai,Madambakkam,1283,3,0,5933000
Chennai,Madambakkam,1189,3,0,5499000
Chennai,Madambakkam,1040,2,0,4810000
Chennai,Madambakkam,940,2,0,4347000
Chennai,Madambakkam,891,2,0,4120000
Chennai,Madambakkam,535,1,0,2474000
Chennai,Sembakkam,1285,3,0,6425000
Chennai,Villivakkam,1000,2,1,5800000
Chennai,Ambattur,946,2,0,5203000
Chennai,Ambattur,856,2,0,4708000
Chennai,Ambattur,967,2,0,5318000
Chennai,Ambattur,541,1,0,2975000
Chennai,Ambattur,426,1,0,2343000
Chennai,Ambattur,707,2,0,3888000
Chennai,Ambattur,707,2,0,3888000
Chennai,Avadi,1107,2,0,4426000
Chennai,Avadi,1081,2,0,4322000
Chennai,Avadi,1057,2,0,4226000
Chennai,Avadi,578,1,0,2311000
Chennai,Avadi,1567,3,0,6266000
Chennai,Avadi,1447,3,0,5786000
Chennai,Avadi,570,1,0,2279000
Chennai,Avadi,1647,3,0,6586000
Chennai,Avadi,1229,3,0,4914000
Chennai,Nanmangalam,660,1,0,3160000
Chennai,Chromepet,941,2,0,6580000
Chennai,Ullagaram,809,2,0,3315999
Chennai,Chromepet,924,2,0,7000000
Chennai,Nanmangalam,1008,2,0,4840000
Chennai,Nanmangalam,900,2,0,4140000
Chennai,NehruNagar,1433,3,0,10500000
Chennai,Nanmangalam,805,2,0,3300000
Chennai,Nanmangalam,1198,3,0,6230000
Chennai,Nanmangalam,772,2,0,3247000
Chennai,Ullagaram,809,2,0,3315999
Chennai,Chromepet,924,2,0,7000000
Chennai,Nanmangalam,805,2,0,3300000
Chennai,Nanmangalam,1198,3,0,6230000
Chennai,Nanmangalam,930,2,0,4270000
Chennai,Nanmangalam,619,1,0,2960000
Chennai,Sunnambu Kolathur S Kolathur,1002,2,0,5200000
Chennai,Sunnambu Kolathur S Kolathur,1285,3,0,6684999
Chennai,Sunnambu Kolathur S Kolathur,1028,2,0,5345000
Chennai,Nanmangalam,1117,2,0,5000000
Chennai,Nanmangalam,989,2,0,5145000
Chennai,Nanmangalam,935,2,0,4862000
Chennai,Nanmangalam,768,2,0,3993000
Chennai,Nanmangalam,881,2,0,4581000
Chennai,Nanmangalam,867,2,0,4500000
Chennai,Nanmangalam,1115,3,0,5798000
Chennai,Nanmangalam,1197,3,0,6224000
Chennai,Nanmangalam,941,2,0,4893000
Chennai,Nanmangalam,1037,2,0,5392000
Chennai,Nanmangalam,805,2,0,3300000
Chennai,Nanmangalam,1198,3,0,6230000
Chennai,Nanmangalam,1008,2,0,4840000
Chennai,Nanmangalam,900,2,0,4140000
Chennai,Adambakkam,1293,3,0,10000000
Chennai,Nanmangalam,930,2,0,4270000
Chennai,Navallur,900,2,0,5700000
Chennai,Nanmangalam,760,2,0,3100000
Chennai,Kovur,1066,2,1,5116000
Chennai,Kovur,1452,3,1,6969000
Chennai,Kovur,1350,3,1,6480000
Chennai,Kovur,924,2,1,4435000
Chennai,Kovur,1369,3,1,6570999
Chennai,Kovur,1175,2,1,5640000
Chennai,Kovur,615,2,1,2952000
Chennai,Sunnambu Kolathur S Kolathur,952,2,0,5200000
Chennai,Urapakkam,789,2,0,3000000
Chennai,Avadi,675,2,0,2300000
Chennai,Madhavaram,877,2,0,3946000
Chennai,Madhavaram,780,2,0,3510000
Chennai,Sholinganallur,1018,2,0,5599000
Chennai,Sholinganallur,1000,2,0,5500000
Chennai,Sholinganallur,1050,2,0,5775000
Chennai,Sholinganallur,1100,2,0,6050000
Chennai,Thiruverkadu,570,1,1,2600000
Chennai,Perungudi,2000,3,0,13200000
Chennai,Sholinganallur,1546,3,0,7500000
Chennai,Karapakkam,1599,3,0,10000000
Chennai,Karapakkam,1296,3,0,8000000
Chennai,Nanmangalam,810,2,0,3645000
Chennai,Manikandan Nagar,952,2,0,5221000
Chennai,Sholinganallur,1060,2,0,6300000
Chennai,Ullagaram,910,2,0,4994000
Chennai,Nandambakkam,1641,3,0,8675000
Chennai,Ambattur,1100,3,0,4510000
Chennai,Thirumullaivoyal,726,2,0,2976000
Chennai,Ambattur,600,2,0,2850000
Chennai,Thiruverkadu,1337,3,1,6343000
Chennai,Thiruverkadu,1160,2,1,5519000
Chennai,Thiruverkadu,571,1,1,2777000
Chennai,Thiruverkadu,555,1,1,2703000
Chennai,Thiruverkadu,1184,2,1,5630000
Chennai,Thiruverkadu,563,1,1,2740000
Chennai,Thiruverkadu,1165,2,1,5542000
Chennai,Thiruverkadu,1004,2,1,4793000
Chennai,Thiruverkadu,568,1,1,2763000
Chennai,Thiruverkadu,1211,2,1,5756000
Chennai,Thiruverkadu,560,1,1,2726000
Chennai,Velachery,1217,2,0,11000000
Chennai,Vanagaram,1098,2,0,5500000
Chennai,Perungudi,1558,2,0,11299999
Chennai,Padur,1441,3,0,7200000
Chennai,Padur,1147,2,0,5200000
Chennai,Rajakilpakkam,962,2,0,7200000
Chennai,Navallur,2150,3,0,17600000
Chennai,Navallur,1525,3,1,11500000
Chennai,Karapakkam,1348,3,0,8200000
Chennai,Karapakkam,1307,3,0,8000000
Chennai,Karapakkam,1027,2,0,7000000
Chennai,Navallur,1765,3,1,13600000
Chennai,Navallur,1524,3,1,10400000
